Date/Time,Temp_C,Dew_Point_Temp_C,Rel_Hum_pct,Wind_Speed_km/h,Visibility_km,Press_kPa,Weather,Year,Month,Day,Hour,Weekday,Season,Weather_Condition
2012-03-17 07:00:00,0.5,0.4,99,0,0.2,102.34,fog,2012,3,17,7,5,Spring,fog
2012-03-17 08:00:00,1.0,0.9,99,0,0.2,102.39,fog,2012,3,17,8,5,Spring,fog
2012-03-17 09:00:00,1.6,1.5,99,4,0.2,102.38,fog,2012,3,17,9,5,Spring,fog
2012-03-17 10:00:00,2.6,2.6,100,0,0.2,102.37,fog,2012,3,17,10,5,Spring,fog
2012-03-17 11:00:00,4.1,3.8,98,4,0.6,102.34,fog,2012,3,17,11,5,Spring,fog
2012-03-17 12:00:00,5.7,5.3,97,4,9.7,102.32,fog,2012,3,17,12,5,Spring,fog
2012-03-17 13:00:00,8.1,6.2,88,7,16.1,102.18,cloudy,2012,3,17,13,5,Spring,cloudy
2012-03-17 14:00:00,9.2,4.3,71,7,24.1,102.13,cloudy,2012,3,17,14,5,Spring,cloudy
2012-03-17 15:00:00,10.2,4.4,67,6,24.1,102.07,cloudy,2012,3,17,15,5,Spring,cloudy
2012-03-17 16:00:00,10.5,4.1,65,7,48.3,102.02,cloudy,2012,3,17,16,5,Spring,cloudy
2012-03-17 17:00:00,10.1,4.7,69,9,48.3,101.97,cloudy,2012,3,17,17,5,Spring,cloudy
2012-03-17 18:00:00,10.1,5.4,73,7,48.3,101.95,cloudy,2012,3,17,18,5,Spring,cloudy
2012-03-17 19:00:00,9.8,5.9,77,6,25.0,101.93,cloudy,2012,3,17,19,5,Spring,cloudy
2012-03-17 20:00:00,9.3,5.2,76,0,25.0,101.92,cloudy,2012,3,17,20,5,Spring,cloudy
2012-03-17 21:00:00,8.8,5.5,80,4,25.0,101.8,mostly cloudy,2012,3,17,21,5,Spring,mostly cloudy
2012-03-17 22:00:00,7.7,4.9,82,0,25.0,101.77,mainly clear,2012,3,17,22,5,Spring,clear
2012-03-17 23:00:00,6.7,4.7,87,7,25.0,101.78,mainly clear,2012,3,17,23,5,Spring,clear
2012-03-18 00:00:00,3.8,2.8,93,4,25.0,101.75,mainly clear,2012,3,18,0,6,Spring,clear
2012-03-18 01:00:00,5.2,3.5,89,0,25.0,101.74,mostly cloudy,2012,3,18,1,6,Spring,mostly cloudy
2012-03-18 02:00:00,4.3,3.0,91,6,25.0,101.71,mainly clear,2012,3,18,2,6,Spring,clear
2012-03-18 03:00:00,3.9,2.4,90,7,25.0,101.66,clear,2012,3,18,3,6,Spring,clear
2012-03-18 04:00:00,3.2,2.3,94,6,25.0,101.69,clear,2012,3,18,4,6,Spring,clear
2012-03-18 05:00:00,3.5,2.4,92,6,25.0,101.7,clear,2012,3,18,5,6,Spring,clear
2012-03-18 06:00:00,3.6,2.6,93,7,24.1,101.72,clear,2012,3,18,6,6,Spring,clear
2012-03-18 07:00:00,5.1,3.7,91,4,48.3,101.78,mainly clear,2012,3,18,7,6,Spring,clear
2012-03-18 08:00:00,8.8,5.8,81,11,48.3,101.79,mainly clear,2012,3,18,8,6,Spring,clear
2012-03-18 09:00:00,10.4,6.6,77,11,48.3,101.81,mainly clear,2012,3,18,9,6,Spring,clear
2012-03-18 10:00:00,11.9,6.7,70,13,48.3,101.78,mainly clear,2012,3,18,10,6,Spring,clear
2012-03-18 11:00:00,14.1,7.6,65,13,48.3,101.71,clear,2012,3,18,11,6,Spring,clear
2012-03-18 12:00:00,17.3,8.7,57,11,48.3,101.63,clear,2012,3,18,12,6,Spring,clear
2012-03-18 13:00:00,20.0,9.9,52,15,48.3,101.55,mainly clear,2012,3,18,13,6,Spring,clear
2012-03-18 14:00:00,21.7,10.5,49,13,48.3,101.45,mainly clear,2012,3,18,14,6,Spring,clear
2012-03-18 15:00:00,22.2,10.4,47,15,48.3,101.39,mainly clear,2012,3,18,15,6,Spring,clear
2012-03-18 16:00:00,22.7,10.7,47,11,48.3,101.35,mainly clear,2012,3,18,16,6,Spring,clear
2012-03-18 17:00:00,21.8,11.0,50,6,48.3,101.32,mostly cloudy,2012,3,18,17,6,Spring,mostly cloudy
2012-03-18 18:00:00,18.4,10.1,58,9,48.3,101.32,mostly cloudy,2012,3,18,18,6,Spring,mostly cloudy
2012-03-18 19:00:00,17.1,9.8,62,0,25.0,101.3,mainly clear,2012,3,18,19,6,Spring,clear
2012-03-18 20:00:00,12.8,8.6,76,7,25.0,101.34,clear,2012,3,18,20,6,Spring,clear
2012-03-18 21:00:00,13.4,9.2,76,4,25.0,101.37,mainly clear,2012,3,18,21,6,Spring,clear
2012-03-18 22:00:00,12.6,8.9,78,7,25.0,101.39,mainly clear,2012,3,18,22,6,Spring,clear
2012-03-18 23:00:00,10.6,7.9,83,6,25.0,101.37,mainly clear,2012,3,18,23,6,Spring,clear
2012-03-19 00:00:00,9.8,7.6,86,6,25.0,101.37,mainly clear,2012,3,19,0,0,Spring,clear
2012-03-19 01:00:00,10.8,8.5,86,6,25.0,101.39,clear,2012,3,19,1,0,Spring,clear
2012-03-19 02:00:00,10.6,8.6,87,4,25.0,101.42,clear,2012,3,19,2,0,Spring,clear
2012-03-19 03:00:00,10.2,8.3,88,11,25.0,101.42,clear,2012,3,19,3,0,Spring,clear
2012-03-19 04:00:00,11.2,9.0,86,6,25.0,101.49,clear,2012,3,19,4,0,Spring,clear
2012-03-19 05:00:00,9.7,8.1,90,7,25.0,101.5,clear,2012,3,19,5,0,Spring,clear
2012-03-19 06:00:00,11.3,9.4,88,4,24.1,101.56,mainly clear,2012,3,19,6,0,Spring,clear
2012-03-19 07:00:00,9.9,8.5,91,0,12.9,101.59,mostly cloudy,2012,3,19,7,0,Spring,mostly cloudy
2012-03-19 08:00:00,11.9,9.9,88,7,12.9,101.67,mostly cloudy,2012,3,19,8,0,Spring,mostly cloudy
2012-03-19 09:00:00,13.9,10.5,80,6,12.9,101.71,mainly clear,2012,3,19,9,0,Spring,clear
2012-03-19 10:00:00,15.6,11.0,74,6,16.1,101.75,mainly clear,2012,3,19,10,0,Spring,clear
2012-03-19 11:00:00,17.8,11.6,67,4,16.1,101.75,mainly clear,2012,3,19,11,0,Spring,clear
2012-03-19 12:00:00,19.8,12.0,61,4,19.3,101.75,mainly clear,2012,3,19,12,0,Spring,clear
2012-03-19 13:00:00,18.5,11.0,62,19,19.3,101.72,mainly clear,2012,3,19,13,0,Spring,clear
2012-03-19 14:00:00,17.0,9.9,63,15,24.1,101.72,mainly clear,2012,3,19,14,0,Spring,clear
2012-03-19 15:00:00,16.3,10.0,66,17,24.1,101.71,mainly clear,2012,3,19,15,0,Spring,clear
2012-03-19 16:00:00,16.6,9.7,64,11,24.1,101.66,mainly clear,2012,3,19,16,0,Spring,clear
2012-03-19 17:00:00,15.9,9.1,64,13,24.1,101.66,mainly clear,2012,3,19,17,0,Spring,clear
2012-03-19 18:00:00,13.9,7.9,67,19,24.1,101.67,mainly clear,2012,3,19,18,0,Spring,clear
2012-03-19 19:00:00,12.5,6.7,68,15,25.0,101.71,mainly clear,2012,3,19,19,0,Spring,clear
2012-03-19 20:00:00,10.6,5.4,70,13,25.0,101.8,mainly clear,2012,3,19,20,0,Spring,clear
2012-03-19 21:00:00,9.5,4.1,69,15,25.0,101.8,clear,2012,3,19,21,0,Spring,clear
2012-03-19 22:00:00,8.8,2.7,66,17,25.0,101.83,clear,2012,3,19,22,0,Spring,clear
2012-03-19 23:00:00,7.2,1.8,69,9,25.0,101.86,clear,2012,3,19,23,0,Spring,clear
2012-03-20 00:00:00,7.1,1.0,65,11,25.0,101.85,clear,2012,3,20,0,1,Spring,clear
2012-03-20 01:00:00,6.1,0.7,68,11,25.0,101.85,clear,2012,3,20,1,1,Spring,clear
2012-03-20 02:00:00,5.7,0.4,69,11,25.0,101.85,clear,2012,3,20,2,1,Spring,clear
2012-03-20 03:00:00,5.2,0.2,70,7,25.0,101.86,clear,2012,3,20,3,1,Spring,clear
2012-03-20 04:00:00,5.2,-0.2,68,4,25.0,101.88,clear,2012,3,20,4,1,Spring,clear
2012-03-20 05:00:00,5.0,-0.3,69,7,25.0,101.92,clear,2012,3,20,5,1,Spring,clear
2012-03-20 06:00:00,3.2,-0.6,76,4,24.1,101.97,clear,2012,3,20,6,1,Spring,clear
2012-03-20 07:00:00,5.5,-0.1,67,4,24.1,102.0,clear,2012,3,20,7,1,Spring,clear
2012-03-20 08:00:00,8.0,0.6,60,6,24.1,102.08,clear,2012,3,20,8,1,Spring,clear
2012-03-20 09:00:00,10.6,1.3,53,0,19.3,102.09,mainly clear,2012,3,20,9,1,Spring,clear
2012-03-20 10:00:00,12.6,2.6,50,4,24.1,102.07,mainly clear,2012,3,20,10,1,Spring,clear
2012-03-20 11:00:00,14.9,4.0,48,6,24.1,102.02,clear,2012,3,20,11,1,Spring,clear
2012-03-20 12:00:00,16.5,6.7,52,9,24.1,101.98,clear,2012,3,20,12,1,Spring,clear
2012-03-20 13:00:00,20.0,10.8,55,13,24.1,101.93,clear,2012,3,20,13,1,Spring,clear
2012-03-20 14:00:00,21.5,11.8,54,11,24.1,101.83,clear,2012,3,20,14,1,Spring,clear
2012-03-20 15:00:00,22.5,12.3,52,9,24.1,101.78,clear,2012,3,20,15,1,Spring,clear
2012-03-20 16:00:00,23.3,12.1,49,7,24.1,101.73,clear,2012,3,20,16,1,Spring,clear
2012-03-20 17:00:00,22.0,12.1,53,7,24.1,101.72,clear,2012,3,20,17,1,Spring,clear
2012-03-20 18:00:00,19.7,11.7,60,4,24.1,101.74,clear,2012,3,20,18,1,Spring,clear
2012-03-20 19:00:00,17.5,10.9,65,6,25.0,101.79,clear,2012,3,20,19,1,Spring,clear
2012-03-20 20:00:00,18.1,11.6,66,4,25.0,101.85,clear,2012,3,20,20,1,Spring,clear
2012-03-20 21:00:00,16.0,10.9,72,6,25.0,101.89,clear,2012,3,20,21,1,Spring,clear
2012-03-20 22:00:00,14.2,10.3,77,4,25.0,101.9,clear,2012,3,20,22,1,Spring,clear
2012-03-20 23:00:00,14.3,10.7,79,6,25.0,101.91,clear,2012,3,20,23,1,Spring,clear
2012-03-21 00:00:00,14.0,11.0,82,9,25.0,101.9,clear,2012,3,21,0,2,Spring,clear
2012-03-21 01:00:00,12.4,10.5,88,4,25.0,101.92,clear,2012,3,21,1,2,Spring,clear
2012-03-21 02:00:00,11.8,10.3,91,6,25.0,101.93,clear,2012,3,21,2,2,Spring,clear
2012-03-21 03:00:00,11.4,9.8,90,4,25.0,101.93,clear,2012,3,21,3,2,Spring,clear
2012-03-21 04:00:00,10.6,9.1,90,0,25.0,101.95,clear,2012,3,21,4,2,Spring,clear
2012-03-21 05:00:00,10.0,8.8,92,0,25.0,102.02,clear,2012,3,21,5,2,Spring,clear
2012-03-21 06:00:00,9.5,8.6,94,4,9.7,102.07,fog,2012,3,21,6,2,Spring,fog
2012-03-21 07:00:00,11.3,9.9,91,4,9.7,102.1,fog,2012,3,21,7,2,Spring,fog
2012-03-21 08:00:00,13.8,11.5,86,9,12.9,102.15,clear,2012,3,21,8,2,Spring,clear
2012-03-21 09:00:00,15.9,11.8,77,7,19.3,102.17,clear,2012,3,21,9,2,Spring,clear
2012-03-21 10:00:00,18.2,12.5,69,13,24.1,102.09,clear,2012,3,21,10,2,Spring,clear
2012-03-21 11:00:00,20.2,12.3,60,15,24.1,102.01,clear,2012,3,21,11,2,Spring,clear
2012-03-21 12:00:00,22.3,12.6,54,15,24.1,101.94,clear,2012,3,21,12,2,Spring,clear
2012-03-21 13:00:00,23.8,12.1,48,17,24.1,101.85,clear,2012,3,21,13,2,Spring,clear
2012-03-21 14:00:00,24.7,12.1,45,13,24.1,101.77,clear,2012,3,21,14,2,Spring,clear
2012-03-21 15:00:00,25.4,12.0,43,17,48.3,101.72,clear,2012,3,21,15,2,Spring,clear
2012-03-21 16:00:00,25.5,11.0,40,17,48.3,101.69,clear,2012,3,21,16,2,Spring,clear
2012-03-21 17:00:00,25.2,10.7,40,13,48.3,101.68,clear,2012,3,21,17,2,Spring,clear
2012-03-21 18:00:00,20.7,9.7,49,9,48.3,101.67,clear,2012,3,21,18,2,Spring,clear
2012-03-21 19:00:00,17.2,9.1,59,6,25.0,101.67,clear,2012,3,21,19,2,Spring,clear
2012-03-21 20:00:00,18.4,8.9,54,7,25.0,101.7,clear,2012,3,21,20,2,Spring,clear
2012-03-21 21:00:00,16.4,9.7,65,13,25.0,101.68,clear,2012,3,21,21,2,Spring,clear
2012-03-21 22:00:00,18.0,10.5,62,7,25.0,101.66,clear,2012,3,21,22,2,Spring,clear
2012-03-21 23:00:00,16.5,9.5,63,7,25.0,101.66,clear,2012,3,21,23,2,Spring,clear
2012-03-22 00:00:00,17.0,9.1,60,13,25.0,101.63,clear,2012,3,22,0,3,Spring,clear
2012-03-22 01:00:00,15.5,8.7,64,11,25.0,101.62,clear,2012,3,22,1,3,Spring,clear
2012-03-22 02:00:00,15.0,8.7,66,7,25.0,101.59,clear,2012,3,22,2,3,Spring,clear
2012-03-22 03:00:00,11.0,7.4,78,9,25.0,101.56,clear,2012,3,22,3,3,Spring,clear
2012-03-22 04:00:00,13.2,8.4,73,6,25.0,101.54,clear,2012,3,22,4,3,Spring,clear
2012-03-22 05:00:00,12.8,8.5,75,13,25.0,101.59,clear,2012,3,22,5,3,Spring,clear
2012-03-22 06:00:00,13.7,9.0,73,15,48.3,101.57,mostly cloudy,2012,3,22,6,3,Spring,mostly cloudy
2012-03-22 07:00:00,14.2,9.5,73,22,24.1,101.55,mainly clear,2012,3,22,7,3,Spring,clear
2012-03-22 08:00:00,15.4,9.9,70,15,24.1,101.55,mainly clear,2012,3,22,8,3,Spring,clear
2012-03-22 09:00:00,17.3,10.4,64,22,24.1,101.53,mainly clear,2012,3,22,9,3,Spring,clear
2012-03-22 10:00:00,19.6,11.4,59,17,24.1,101.57,mainly clear,2012,3,22,10,3,Spring,clear
2012-03-22 11:00:00,20.4,11.9,58,15,24.1,101.52,mainly clear,2012,3,22,11,3,Spring,clear
2012-03-22 12:00:00,23.0,12.0,50,20,24.1,101.5,mostly cloudy,2012,3,22,12,3,Spring,mostly cloudy
2012-03-22 13:00:00,23.3,12.1,49,19,24.1,101.43,mostly cloudy,2012,3,22,13,3,Spring,mostly cloudy
2012-03-22 14:00:00,22.8,12.6,53,17,24.1,101.4,cloudy,2012,3,22,14,3,Spring,cloudy
2012-03-22 15:00:00,21.4,12.8,58,6,24.1,101.38,cloudy,2012,3,22,15,3,Spring,cloudy
2012-03-22 16:00:00,22.2,12.3,53,13,24.1,101.33,mostly cloudy,2012,3,22,16,3,Spring,mostly cloudy
2012-03-22 17:00:00,20.0,12.2,61,11,24.1,101.39,mostly cloudy,2012,3,22,17,3,Spring,mostly cloudy
2012-03-22 18:00:00,18.2,11.5,65,19,24.1,101.48,rain showers,2012,3,22,18,3,Spring,rain showers
2012-03-22 19:00:00,16.7,9.4,62,13,25.0,101.52,rain showers,2012,3,22,19,3,Spring,rain showers
2012-03-22 20:00:00,15.1,8.5,65,11,25.0,101.58,mainly clear,2012,3,22,20,3,Spring,clear
2012-03-22 21:00:00,12.1,7.4,73,7,25.0,101.59,mainly clear,2012,3,22,21,3,Spring,clear
2012-03-22 22:00:00,11.0,6.8,75,7,25.0,101.61,mainly clear,2012,3,22,22,3,Spring,clear
2012-03-22 23:00:00,11.3,7.2,76,6,25.0,101.62,clear,2012,3,22,23,3,Spring,clear
2012-03-23 00:00:00,10.4,7.1,80,7,25.0,101.67,mainly clear,2012,3,23,0,4,Spring,clear
2012-03-23 01:00:00,10.3,7.5,83,0,25.0,101.7,mainly clear,2012,3,23,1,4,Spring,clear
2012-03-23 02:00:00,8.9,6.5,85,9,25.0,101.71,mainly clear,2012,3,23,2,4,Spring,clear
2012-03-23 03:00:00,8.8,6.4,85,9,25.0,101.72,mainly clear,2012,3,23,3,4,Spring,clear
2012-03-23 04:00:00,9.2,6.3,82,7,25.0,101.76,clear,2012,3,23,4,4,Spring,clear
2012-03-23 05:00:00,8.0,5.2,82,9,25.0,101.85,clear,2012,3,23,5,4,Spring,clear
2012-03-23 06:00:00,6.6,2.9,77,7,25.0,101.9,clear,2012,3,23,6,4,Spring,clear
2012-03-23 07:00:00,8.4,3.0,69,0,48.3,101.93,clear,2012,3,23,7,4,Spring,clear
2012-03-23 08:00:00,11.3,1.8,52,0,48.3,101.93,clear,2012,3,23,8,4,Spring,clear
2012-03-23 09:00:00,12.8,2.3,49,4,48.3,101.94,clear,2012,3,23,9,4,Spring,clear
2012-03-23 10:00:00,14.5,0.1,37,17,48.3,101.93,clear,2012,3,23,10,4,Spring,clear
2012-03-23 11:00:00,14.9,-3.0,29,15,48.3,101.87,clear,2012,3,23,11,4,Spring,clear
2012-03-23 12:00:00,16.2,-2.5,28,11,48.3,101.81,mainly clear,2012,3,23,12,4,Spring,clear
2012-03-23 13:00:00,16.8,-2.3,27,7,48.3,101.71,mostly cloudy,2012,3,23,13,4,Spring,mostly cloudy
2012-03-23 14:00:00,16.6,-6.8,19,15,48.3,101.66,mostly cloudy,2012,3,23,14,4,Spring,mostly cloudy
2012-03-23 15:00:00,16.4,-6.8,20,15,48.3,101.63,mostly cloudy,2012,3,23,15,4,Spring,mostly cloudy
2012-03-23 16:00:00,15.5,-9.0,18,22,48.3,101.6,cloudy,2012,3,23,16,4,Spring,cloudy
2012-03-23 17:00:00,14.7,-5.1,25,13,48.3,101.62,cloudy,2012,3,23,17,4,Spring,cloudy
2012-03-23 18:00:00,13.4,-5.8,26,13,48.3,101.64,cloudy,2012,3,23,18,4,Spring,cloudy
2012-03-23 19:00:00,11.8,-5.5,29,11,25.0,101.68,mostly cloudy,2012,3,23,19,4,Spring,mostly cloudy
2012-03-23 20:00:00,10.9,-5.9,30,6,25.0,101.72,cloudy,2012,3,23,20,4,Spring,cloudy
2012-03-23 21:00:00,10.8,-8.0,26,15,25.0,101.7,mostly cloudy,2012,3,23,21,4,Spring,mostly cloudy
2012-03-23 22:00:00,10.6,-8.9,24,19,25.0,101.73,cloudy,2012,3,23,22,4,Spring,cloudy
2012-03-23 23:00:00,9.9,-8.7,26,19,25.0,101.78,mostly cloudy,2012,3,23,23,4,Spring,mostly cloudy
2012-03-24 00:00:00,8.4,-9.1,28,22,25.0,101.8,mostly cloudy,2012,3,24,0,5,Spring,mostly cloudy
2012-03-24 01:00:00,7.3,-9.4,29,20,25.0,101.85,mainly clear,2012,3,24,1,5,Spring,clear
2012-03-24 02:00:00,6.2,-10.6,29,19,25.0,101.86,mostly cloudy,2012,3,24,2,5,Spring,mostly cloudy
2012-03-24 03:00:00,5.3,-9.4,34,22,25.0,101.86,mostly cloudy,2012,3,24,3,5,Spring,mostly cloudy
2012-03-24 04:00:00,4.4,-8.9,37,13,25.0,101.88,cloudy,2012,3,24,4,5,Spring,cloudy
2012-03-24 05:00:00,3.6,-8.5,41,19,25.0,101.89,cloudy,2012,3,24,5,5,Spring,cloudy
2012-03-24 06:00:00,3.2,-8.8,41,19,24.1,101.93,cloudy,2012,3,24,6,5,Spring,cloudy
2012-03-24 07:00:00,3.1,-9.3,40,15,24.1,101.97,cloudy,2012,3,24,7,5,Spring,cloudy
2012-03-24 08:00:00,2.7,-9.4,40,19,24.1,101.98,cloudy,2012,3,24,8,5,Spring,cloudy
2012-03-24 09:00:00,3.0,-11.2,34,22,48.3,101.94,cloudy,2012,3,24,9,5,Spring,cloudy
2012-03-24 10:00:00,3.7,-9.5,37,22,48.3,101.89,cloudy,2012,3,24,10,5,Spring,cloudy
2012-03-24 11:00:00,3.7,-11.1,33,22,48.3,101.86,cloudy,2012,3,24,11,5,Spring,cloudy
2012-03-24 12:00:00,4.8,-10.3,33,19,48.3,101.8,cloudy,2012,3,24,12,5,Spring,cloudy
2012-03-24 13:00:00,4.7,-10.9,31,19,48.3,101.74,cloudy,2012,3,24,13,5,Spring,cloudy
2012-03-24 14:00:00,6.1,-8.7,34,9,48.3,101.68,cloudy,2012,3,24,14,5,Spring,cloudy
2012-03-24 15:00:00,5.8,-9.8,32,4,48.3,101.61,cloudy,2012,3,24,15,5,Spring,cloudy
2012-03-24 16:00:00,6.1,-9.5,32,7,48.3,101.53,cloudy,2012,3,24,16,5,Spring,cloudy
2012-03-24 17:00:00,6.1,-10.3,30,13,48.3,101.47,cloudy,2012,3,24,17,5,Spring,cloudy
2012-03-24 18:00:00,6.1,-9.9,31,13,48.3,101.46,cloudy,2012,3,24,18,5,Spring,cloudy
2012-03-24 19:00:00,6.2,-8.4,34,13,25.0,101.38,cloudy,2012,3,24,19,5,Spring,cloudy
2012-03-24 20:00:00,6.3,-7.4,37,9,25.0,101.35,cloudy,2012,3,24,20,5,Spring,cloudy
2012-03-24 21:00:00,6.6,-8.1,34,9,25.0,101.28,cloudy,2012,3,24,21,5,Spring,cloudy
2012-03-24 22:00:00,6.6,-7.8,35,11,25.0,101.22,cloudy,2012,3,24,22,5,Spring,cloudy
2012-03-24 23:00:00,6.5,-7.2,37,7,25.0,101.15,rain showers,2012,3,24,23,5,Spring,rain showers
2012-03-25 00:00:00,5.8,-5.7,43,20,25.0,101.05,rain,2012,3,25,0,6,Spring,rain
2012-03-25 01:00:00,5.9,-6.2,41,13,25.0,101.03,cloudy,2012,3,25,1,6,Spring,cloudy
2012-03-25 02:00:00,5.9,-5.0,45,9,25.0,100.91,rain showers,2012,3,25,2,6,Spring,rain showers
2012-03-25 03:00:00,5.8,-4.2,49,7,25.0,100.84,cloudy,2012,3,25,3,6,Spring,cloudy
2012-03-25 04:00:00,5.3,-4.3,50,19,25.0,100.79,cloudy,2012,3,25,4,6,Spring,cloudy
2012-03-25 05:00:00,4.5,-2.9,59,11,25.0,100.73,cloudy,2012,3,25,5,6,Spring,cloudy
2012-03-25 06:00:00,3.8,-0.9,71,15,24.1,100.76,rain showers,2012,3,25,6,6,Spring,rain showers
2012-03-25 07:00:00,2.5,0.9,89,17,24.1,100.76,rain,2012,3,25,7,6,Spring,rain
2012-03-25 08:00:00,3.0,1.5,90,6,24.1,100.74,rain,2012,3,25,8,6,Spring,rain
2012-03-25 09:00:00,3.1,2.0,92,0,6.4,100.71,"rain,fog",2012,3,25,9,6,Spring,"rain,fog"
2012-03-25 10:00:00,3.9,2.7,92,0,12.9,100.66,cloudy,2012,3,25,10,6,Spring,cloudy
2012-03-25 11:00:00,5.2,3.6,89,6,16.1,100.58,cloudy,2012,3,25,11,6,Spring,cloudy
2012-03-25 12:00:00,5.9,3.7,86,6,24.1,100.54,cloudy,2012,3,25,12,6,Spring,cloudy
2012-03-25 13:00:00,6.6,4.0,83,6,24.1,100.47,cloudy,2012,3,25,13,6,Spring,cloudy
2012-03-25 14:00:00,7.5,4.1,79,11,24.1,100.39,cloudy,2012,3,25,14,6,Spring,cloudy
2012-03-25 15:00:00,7.6,4.6,81,9,24.1,100.29,mostly cloudy,2012,3,25,15,6,Spring,mostly cloudy
2012-03-25 16:00:00,8.4,4.8,78,9,24.1,100.27,cloudy,2012,3,25,16,6,Spring,cloudy
2012-03-25 17:00:00,9.2,5.3,77,7,24.1,100.26,cloudy,2012,3,25,17,6,Spring,cloudy
2012-03-25 18:00:00,8.9,5.7,80,7,24.1,100.28,mostly cloudy,2012,3,25,18,6,Spring,mostly cloudy
2012-03-25 19:00:00,8.7,5.2,79,4,25.0,100.25,mainly clear,2012,3,25,19,6,Spring,clear
2012-03-25 20:00:00,7.3,4.9,85,7,25.0,100.22,mostly cloudy,2012,3,25,20,6,Spring,mostly cloudy
2012-03-25 21:00:00,8.2,5.7,84,13,25.0,100.21,mainly clear,2012,3,25,21,6,Spring,clear
2012-03-25 22:00:00,7.5,5.5,87,11,25.0,100.17,mainly clear,2012,3,25,22,6,Spring,clear
2012-03-25 23:00:00,6.4,4.8,89,11,25.0,100.12,mostly cloudy,2012,3,25,23,6,Spring,mostly cloudy
2012-03-26 00:00:00,7.3,3.7,78,24,25.0,100.19,rain showers,2012,3,26,0,0,Spring,rain showers
2012-03-26 01:00:00,4.6,-1.9,63,33,25.0,100.29,rain showers,2012,3,26,1,0,Spring,rain showers
2012-03-26 02:00:00,2.6,-3.7,63,26,25.0,100.4,cloudy,2012,3,26,2,0,Spring,cloudy
2012-03-26 03:00:00,0.8,-8.9,48,26,25.0,100.6,mostly cloudy,2012,3,26,3,0,Spring,mostly cloudy
2012-03-26 04:00:00,-1.1,-10.4,49,22,25.0,100.74,clear,2012,3,26,4,0,Spring,clear
2012-03-26 05:00:00,-1.9,-10.9,50,20,25.0,100.86,clear,2012,3,26,5,0,Spring,clear
2012-03-26 06:00:00,-3.8,-13.4,47,32,24.1,101.03,clear,2012,3,26,6,0,Spring,clear
2012-03-26 07:00:00,-3.8,-13.6,46,26,48.3,101.19,mainly clear,2012,3,26,7,0,Spring,clear
2012-03-26 08:00:00,-4.0,-12.6,51,26,48.3,101.27,mostly cloudy,2012,3,26,8,0,Spring,mostly cloudy
2012-03-26 09:00:00,-3.0,-13.1,46,22,48.3,101.33,mainly clear,2012,3,26,9,0,Spring,clear
2012-03-26 10:00:00,-2.1,-13.0,43,26,48.3,101.32,mainly clear,2012,3,26,10,0,Spring,clear
2012-03-26 11:00:00,-0.6,-11.4,44,28,48.3,101.3,mainly clear,2012,3,26,11,0,Spring,clear
2012-03-26 12:00:00,0.2,-11.4,41,30,48.3,101.28,mainly clear,2012,3,26,12,0,Spring,clear
2012-03-26 13:00:00,0.6,-12.6,36,28,48.3,101.26,mainly clear,2012,3,26,13,0,Spring,clear
2012-03-26 14:00:00,1.3,-13.3,33,28,48.3,101.24,mainly clear,2012,3,26,14,0,Spring,clear
2012-03-26 15:00:00,1.4,-14.8,29,30,48.3,101.26,mainly clear,2012,3,26,15,0,Spring,clear
2012-03-26 16:00:00,1.3,-15.7,27,30,48.3,101.29,clear,2012,3,26,16,0,Spring,clear
2012-03-26 17:00:00,1.2,-16.3,26,32,48.3,101.34,clear,2012,3,26,17,0,Spring,clear
2012-03-26 18:00:00,0.1,-17.3,26,24,48.3,101.43,clear,2012,3,26,18,0,Spring,clear
2012-03-26 19:00:00,-0.7,-18.0,26,28,25.0,101.56,clear,2012,3,26,19,0,Spring,clear
2012-03-26 20:00:00,-1.4,-18.7,25,28,25.0,101.68,clear,2012,3,26,20,0,Spring,clear
2012-03-26 21:00:00,-2.3,-18.4,28,24,25.0,101.79,clear,2012,3,26,21,0,Spring,clear
2012-03-26 22:00:00,-2.9,-17.8,31,28,25.0,101.84,clear,2012,3,26,22,0,Spring,clear
2012-03-26 23:00:00,-3.6,-17.4,33,26,25.0,101.9,clear,2012,3,26,23,0,Spring,clear
2012-03-27 00:00:00,-4.3,-17.6,35,22,25.0,101.94,clear,2012,3,27,0,1,Spring,clear
2012-03-27 01:00:00,-5.0,-17.7,36,19,25.0,101.96,clear,2012,3,27,1,1,Spring,clear
2012-03-27 02:00:00,-5.4,-16.8,40,17,25.0,102.02,clear,2012,3,27,2,1,Spring,clear
2012-03-27 03:00:00,-6.0,-17.0,41,17,25.0,102.06,clear,2012,3,27,3,1,Spring,clear
2012-03-27 04:00:00,-6.5,-17.3,42,13,25.0,102.14,clear,2012,3,27,4,1,Spring,clear
2012-03-27 05:00:00,-7.4,-16.4,49,11,25.0,102.24,clear,2012,3,27,5,1,Spring,clear
2012-03-27 06:00:00,-7.5,-16.4,49,9,48.3,102.31,clear,2012,3,27,6,1,Spring,clear
2012-03-27 07:00:00,-6.1,-17.7,39,9,48.3,102.39,clear,2012,3,27,7,1,Spring,clear
2012-03-27 08:00:00,-5.1,-18.7,34,13,48.3,102.41,clear,2012,3,27,8,1,Spring,clear
2012-03-27 09:00:00,-4.3,-20.3,27,9,48.3,102.44,clear,2012,3,27,9,1,Spring,clear
